007,-0.005727276018760261,-0.013837986365471847,0.0012455319276579503,-0.006459588724704874,0.005370262447101124
007 (series),-0.004788820696831508,-0.010480447245559521,0.0020611161523212407,-0.005259678765654474,0.0032072671387358698
18th century,0.012467041112948718,0.002782006776708104,0.023932930939406256,0.014885174787079111,0.02648181188650041
1920s,0.022226708355265523,0.005047815384994991,0.01561590297066176,0.016244082921410996,0.015546276184670499
1930s,0.02910013046663792,-0.0025823690595296878,0.033837160330871176,-0.009169338966431961,0.02114050806619805
1950s,0.026902362167987328,-0.006757327265920987,0.021745863661316867,0.006098316457372688,0.0033420098722579117
1960s,0.020763812081334987,0.0016278252850966853,0.013942815417581134,-0.0049576898266147085,-0.0013022030258022412
1970s,0.04716451650202438,-0.013071903381248792,0.01127088060680237,-0.02416080399726156,-0.023361609012636092
1980s,0.016108044985895475,-0.031092415362139077,0.007539252675142438,-0.015318506011413102,-0.054181346230900124
19th century,0.017450328236354753,0.0033921134117128014,0.019749004277722762,0.014345202298421234,0.023639444623891337
3d,-0.009056830088118084,-0.01932602238011958,0.005975256784468672,0.031424158133150526,-0.00011347672489325777
70mm,0.0016478695338482967,-0.029805122764992163,0.01969795338472555,0.01914409770036793,0.0118279303703403
80s,-0.023189684158406276,-0.03921107881007345,-0.01625593163229431,-0.011005414703568438,-0.06536649776625136
9/11,0.0029701369189363,-0.0014272424607251586,0.003740457038850902,-0.007938652422350022,0.007705217646217462
aardman,0.0004909179088709172,-0.0002974933864039192,0.0010122930461282623,0.001460721807767786,-0.0020381776710070437
aardman studios,0.005997355369801553,0.003136827259462452,0.004576339494236041,0.0055910181529100385,-0.006612656401488111
abortion,0.003379832585045631,0.005115909009460551,0.0019261339898127175,-0.0035953910038292315,-0.0036412175549166374
absurd,0.026230022197360106,-0.013960726336446821,-0.04408044291952907,0.01862489603827379,-0.05063033702772082
action,-0.03932277621926664,-0.16586915016372164,-0.011389171654281017,0.001020073298116196,0.025367060015334113
action packed,-0.027143468257004446,-0.10665335068273642,-0.002117123022952587,-0.0013945791368715754,-0.0026012639362113068
adaptation,0.021156150629358862,-0.029824490950768848,0.0019434613608901449,-0.0042017710565483285,-0.002435345428412946
adapted from:book,0.04714811005725877,-0.027752364732839516,0.03501642807570949,0.0004484031091837412,0.0067896843787443
adapted from:comic,-0.02670960003344845,-0.0427294556308281,-0.007343809825105214,0.016393778676814505,-0.01635459561186959
adapted from:game,-0.01044220430103128,-0.010747524847431626,-0.004424236749500629,0.006334110414907505,-0.0013111667596594364
addiction,0.025003497647399342,0.01921101410755043,-0.013512674707872555,-0.0181364486560572,-0.03675803768544325
adolescence,0.022159304586646465,0.01955072549400214,0.0089135001720966,-0.007655287796428479,-0.07520754851249362
adoption,0.008727780885371716,0.014149531451768282,0.020348938436753495,-0.003976103204956014,-0.0048885746667814275
adultery,0.04149818753777481,0.025005410313467383,0.0037591204214458113,-0.02275188868824005,0.019585420908308136
adventure,-0.024509110238170748,-0.0939028686448528,0.04787646327275838,0.07596538367014088,-0.002909923448210193
affectionate,0.07408837225069363,0.03614365488533969,0.024421294444428535,0.03060943107732091,-0.04238371835809228
afi 100,0.014742396689658495,-0.0027404745298021467,0.006323184012512874,-2.2291312801900288e-05,-0.000663258363553428
afi 100 (laughs),0.023767000184954326,0.005355939379878995,0.010439203616284289,-0.0033786844566559555,-0.011944595173519864
afi 100 (movie quotes),0.0413726115170708,-0.018645198027140653,0.015043409610950739,-0.00974730019963949,-0.014155725398065304
africa,0.008868582540467126,-0.004277022854158144,0.022504777686662092,-0.0035056829889378396,0.013777583992669198
afterlife,0.0018705637536796285,-0.0045602428728504524,-0.005056101707424291,0.02106845076195978,0.0005025389358687589
aging,0.02749217026548152,0.006434634483755701,0.03520212810505818,0.014177107883824909,-0.017427579282244126
aids,0.0116501752488473,-0.0003089609152107707,0.018263960398729847,-0.01621551298255197,-0.010848543066050006
airplane,-0.0033968534029402537,-0.007716249737127542,0.0031177553169320095,-0.002624734707576724,-0.0004566312106085445
airport,0.0005060174114627389,-0.00837052880939755,0.0030770004258274994,-0.004209949223736613,0.0006567728092815979
alaska,0.0018751515846677136,-0.001512960389961906,0.0035543481538011694,-0.001338222432653515,0.0017368828271767465
alcatraz,0.00031659973153568113,-0.0051917048710708145,0.0022124198312208194,-0.003967338232866812,-4.6426417328447684e-05
alcoholism,0.011973036062393317,0.00918351891472789,0.005209314250037371,-0.009415891637993083,-0.01317505069444152
alien,-0.010958201418665355,-0.04308807159013102,-0.011686649092784131,0.06687263405844245,0.01122914073047105
alien invasion,-0.008241560177786522,-0.03200791608657315,-0.003984167792465768,0.03983349303450995,0.00921766286705394
aliens,-0.005178982702123447,-0.04636574936765957,-0.00769126121209026,0.0651503790503013,0.00929925400746153
allegory,0.058001445132296305,-0.009603398832800729,-0.04022692462912454,0.09792744508590653,0.01380685822730936
almodovar,0.004091069729311462,0.008972897276603112,-0.003967324259170432,0.002959948738207977,0.0005144211424758955
alone in the world,0.01096022827389316,-0.01917486539597183,0.007395115054161737,0.05262664945294383,0.004914392810218556
alter ego,0.008014062989150816,-0.04726249631414128,0.010033288945254331,0.004874551357146379,-0.040088623425729136
alternate endings,0.020015647034290387,-0.027041930697873952,-0.010097176275738414,-0.0019505379170702399,0.018226606543991282
alternate history,0.00441999803837575,-0.0318258583443679,0.020772083062736545,-0.004376568653786968,0.002583008004766372
alternate reality,-0.006282326208102735,-0.04405776171345076,-0.016267989102415066,0.06289624828644619,0.0010742265156542135
alternate universe,0.005113857312146155,-0.03350452902412684,0.007685115275739116,0.02196684939056958,-0.012570141056540817
amazing cinematography,0.04684094618095969,-0.009634227128278128,0.006813069856652695,0.0543296709764039,0.017343642632004126
amazing photography,0.05203901597660442,-0.022058004435459563,0.017993900042002287,0.01915322631028775,0.016811239364554607
american civil war,0.0035719616813150476,-0.0039018141921298263,0.008889232544023,-0.004089991090790363,0.00802920252395642
amnesia,0.005792231936944631,-0.011778821208757558,-0.004442256590908395,0.00511768805871734,0.01564597403161385
amy smart,-0.018453592545507505,-0.013330442873383877,-0.0010085275292908472,-0.019190941589971536,-0.0273562009925415
android(s)/cyborg(s),-0.009260813972390907,-0.036192090008309336,-0.00822417327688522,0.03142836768723709,0.004576190342103781
androids,-0.0005196725299957522,-0.016332893897817072,-0.005549856477073058,0.02535815571471211,0.00460275166807877
animal movie,-0.003164699167861803,-0.0040071212606996144,0.02189207663146922,0.01923727946375937,-0.00614519033367294
animals,-0.017717826241583554,-0.020320885531744128,0.029966936424887947,0.02648323044966833,-0.011833860092313703
animated,-0.0026635775830430412,-0.009813512692325565,0.02225742374930953,0.037939734513323206,-0.015661258306145467
animation,-0.00966521574103623,-0.015350214961727764,0.02307360295167948,0.05262319547874023,-0.0216371426276411
anime,0.003040840090642829,-0.004889857437835425,-0.003222944589509246,0.022969002965573304,-0.004546565289708958
antarctica,-0.0007663565634960366,-0.009408089290730936,-0.0006158195383446113,0.010124955714431281,0.013134844047076334
anti-hero,0.03376591343784631,-0.05151129369294283,-0.024621125331870882,-0.026664982894043808,-0.033435074084252746
anti-semitism,0.013659821001599121,-5.503598004642928e-06,0.020192411816797536,-0.01459849497307641,0.014106700794375688
anti-war,0.016368988354532776,-0.0028897588456210394,0.011214180159612465,-0.004100626849280883,0.011768413188719054
apocalypse,0.006970573381765977,-0.057261256329512594,-0.01688824272449785,0.051574925345236104,-0.006702359160137957
archaeology,-0.002362239232100717,-0.010784641641251315,0.002083933563078236,0.007166132668522768,0.0019933036604665995
argentina,0.005365508027799533,-0.0005091251889544344,0.001933562160055562,0.005091063453085792,0.008946266172688008
arms dealer,-0.0060605101837453036,-0.02792314872415222,0.0042115886946594025,-0.014894228291065445,0.005276716843497269
arnold,-0.0035724041010068764,-0.00791406701692129,-0.001262168379460671,0.0005907551369676197,-0.0006699188826515864
art,0.05335072278521798,0.024996573813518237,-0.017970733914474773,0.05865241896502191,0.005631881963419772
art house,0.031216404399608245,0.0527986828645806,-0.06007059491724655,0.05354330253125062,0.008450634221653326
artificial intelligence,0.0012292094154202858,-0.021511016608928492,-0.0021006116552864567,0.02707606917333088,0.0076737510807349816
artist,0.030176027975272735,0.03507574671050252,-0.002001348048354862,0.03443818992268713,0.00236910205688907
artistic,0.06990865546123287,0.02421361188300022,0.0016813155779597032,0.06734819295985318,-0.009074937259208759
artsy,0.029568218305576772,0.01898454298758234,-0.0329204984653726,0.03574754947604401,-0.010783273753761601
assassin,0.012935519145898832,-0.05004882363489671,-0.011644286345650456,-0.04008580726197127,0.024284181363722304
assassination,0.050279633539223045,-0.035923418066834925,-0.008087375675967843,-0.06008277517396757,0.05287623003831857
assassins,0.006349252956156439,-0.02810206538468249,-0.007775407523208585,-0.0314023945166774,0.02461721506101195
astronauts,0.00035413706221493267,-0.021632316354535334,0.003671176875167891,0.030474664551219322,0.014543390744180203
atheism,0.007737618977343586,-0.0071705207200982255,0.01629602834197172,0.012114510953931741,0.007373501517985028
atmospheric,0.07501283881685228,-0.01425346203474079,-0.053954068962376325,0.03546031252061593,0.01910585822917108
australia,0.008402304680537766,0.0028147045242076195,0.005305084411096502,-0.0006682293497190176,-0.008491350352100122
australian,0.0009484335767953665,0.0005265095544755113,0.00293939034319028,-0.0021069524098972017,-0.0008233805860984393
author:alan moore,-0.0023946634187563174,-0.00943923794551038,-0.0003085681082468543,0.004873582671254549,0.0005366521477742915
author:neil gaiman,0.0028278718901802225,-0.000751322606761596,0.0011835701756483668,0.021222847470422312,-0.005451865077172442
autism,0.004192917422614935,-0.004506614592816232,0.0078109876572625804,0.0004248344345797262,-0.0011350921377845044
aviation,-0.002139734713214974,-0.011364538203448779,0.0098172262486524,-9.40053933558983e-05,0.004931670719369385
awesome,0.01963398323323785,-0.0414775507711944,0.011857966622379557,0.00882814897401825,-0.02970094760406543
awesome soundtrack,0.013281287287510383,-0.03256074774994312,0.01213550006749714,0.012032139470152525,-0.07681672683008647
awful,-0.02089839246959767,-0.02364574447156681,-0.010496538213114826,0.008774999505585761,-0.00021125998929260985
bad,-0.040779399628490025,-0.03751554344135203,-0.015372998918752205,-0.007173851799949384,-0.008776470391725168
bad acting,-0.04291249404486352,-0.058124423834805795,-0.029867309287032125,0.011284849101638383,0.005702977280747605
bad cgi,-0.042644564817132774,-0.05568567957668574,-0.006629109635921339,0.03765847129615712,0.011627563232767518
bad ending,0.0125973533968105,-0.04389607645537426,-0.034395334868777154,-0.007439707844206673,0.021903748144068674
bad plot,-0.06505795197222805,-0.050160849285757876,-0.02147935154683789,0.006714903276972515,0.009074068347580311
bad science,-0.020748292505635327,-0.04038987026206539,-0.006816988567124149,0.034374411669380725,0.014288255416306803
bad script,-0.02122518994216849,-0.028698288429532634,-0.010847784634548625,0.008263234795870171,0.007810723478394084
bad sequel,-0.005369798526830577,-0.0057768406357358,-0.0008351432629250504,0.0019403027505419355,-0.000676191637824229
ballet,0.001680977553963257,0.0020549327705318026,0.002205188812009694,0.0030856708307503773,0.0001512066211671137
bank robbery,0.003679967184937211,-0.016531408562356114,-0.009239336129053857,-0.029222476446824505,0.004498041495008668
baseball,-0.0007725618903276635,-0.0012319900455781954,0.0046798239154648615,-0.0020718677333169916,-0.002634378122349088
based on a book,0.0295404153509264,-0.04070779249554938,0.04209792980617474,-0.0034482489720731612,0.032089783417989376
based on a comic,-0.011515760501416342,-0.03926942581278762,-0.008945500619037414,0.019265504735380832,-0.018652156252306727
based on a play,0.037666957991063635,0.024949719759835697,0.04010016080333122,-0.037260597334386095,0.014444135703103763
based on a true story,0.02979637711713744,-0.018976478930285236,0.053856526001453485,-0.0395489566762096,0.018849273407723643
based on a tv show,-0.013769884838496005,-0.01664872600039865,3.815529526364759e-06,0.006506908428635942,-0.015945275442211564
based on a video game,-0.022240953426462002,-0.021146604179718354,-0.007463619109595707,0.006856224434666354,-0.0011675175480259496
based on book,0.04043648599290138,-0.044191109205297806,0.05626084656634198,-0.002990195709315598,0.006630066164946883
based on comic,-0.001593479304491294,-0.02219778051749762,-0.0024375063940500013,0.011366429022492786,-0.012056681162406465
based on true story,0.023701470250651297,-0.021032288805315023,0.06578812140864494,-0.04028042787481214,0.01890021667895493
basketball,-0.004178187367340584,-0.0015288205900797372,0.005555354130230743,-0.005216726786557174,-0.0059029045916499856
batman,-0.0003352507090929291,-0.0057315131721835735,-0.0009823321318334342,0.0009722530731532263,-0.002960619786780466
bdsm,0.0013500015823746647,0.011249110294651204,-0.02202283305639047,-0.013099127386486952,0.004599899163255148
beatles,0.0010049444651698187,0.0008198205981944362,2.3278151366863023e-05,0.00041659670557247613,-0.0031516451664682713
beautiful,0.0431012370832696,0.014591609765926593,0.03239634676630702,0.06651914173817378,0.012175095326252076
beautiful scenery,0.038647492048909646,-0.018219311390550733,0.07369330469615681,0.058509851048305035,0.052389855447195655
beautifully filmed,0.06836732777233319,0.025314126778517406,0.0393918398888281,0.09997108499334914,0.01890682408087984
beauty pageant,0.0013684182289312654,0.002771261233379772,0.00597702638503738,-0.007055217092349935,-0.007141274502892239
beer,-0.004030479573260778,-0.00860373955561456,-0.005985509094456986,-0.014049646360991774,-0.05300219594274171
berlin,0.01910310522036621,0.008393250270680032,0.009039068117809761,0.0019197404472570062,0.014732444716282385
best of 2005,0.01981944454307749,-0.016546084570877445,0.006354672103138894,-0.007634564745137132,-0.006654614364482032
best war films,0.018745673450515775,-0.015358364473545716,0.026277362470255656,-0.016245455050325885,0.02643956346458302
betrayal,0.04129082583547635,-0.04806046406661785,0.024806650241040666,-0.045326351519598435,0.062186256691894835
better than expected,-0.013401160499970867,-0.05046458523103302,0.0242546133098064,0.0040499132819988935,0.005039309745958619
better than the american version,0.0037511082854985414,0.0012874654850428553,-0.007450343568546549,0.0062902326905304555,0.005349541311272134
biblical,0.003242827420918615,-0.010499659598495463,0.002697003637168169,0.015126986362814234,0.008052462797600694
big budget,-0.045793590907032014,-0.12225972609271782,0.02559543141171759,0.051972034544394724,0.02234671982565878
biographical,0.03854574931602438,0.0003594416653515289,0.050196681270887625,-0.009711482699161174,-0.011221988546442373
biography,0.03165047441110339,-0.001071239131356124,0.03459209356191362,-0.007586472275162554,-0.007514908213977774
biopic,0.03371905190068684,-0.002324186892952821,0.03718629801903523,-0.009773297760109606,-0.009776097043282432
birds,0.0013623614226004226,-0.002438969870524902,0.0010043568506828036,0.0060433891223007005,0.0026166128578402024
biting,0.04352865270430972,0.01778383481804148,-0.024496751943007957,-0.000498264522604311,-0.012192869362645633
bittersweet,0.057360348593622774,0.034540699591140624,0.06482104960098559,0.04891722721113145,-0.05470864087614511
bizarre,0.015712763453128203,0.004250148294517927,-0.06386334386685759,0.029516115800911888,-0.01412407011470771
black and white,0.06660622134115274,0.024414125813363097,0.0006550592141340388,0.02613793807990692,0.023381197611985056
black comedy,0.03300286949259527,0.011019948077227747,-0.05165042551391966,-0.014889268077103307,-0.04932264732388083
blaxploitation,0.0006709784939200594,-0.0028294457133689935,-0.00918262684600965,-0.006723098677260459,-0.013610763015352505
bleak,0.09665646369737307,0.03920164234723039,-0.04697695899002739,0.0433017785140936,-0.01474481108233529
blindness,0.012277916843972272,-0.016020930574325708,-0.000863224791058686,-0.002055524230968735,0.021733799588597075
blood,0.023343835781919724,-0.038325403920100004,-0.06322061158549765,-0.015602217704038761,-0.03292361638943073
bloody,0.023186348026778273,-0.03321727916217405,-0.08397916447164891,-0.033819950579880236,-0.03618496355833485
boarding school,0.0011170084905631785,0.0010355028191177055,0.010099174393137287,0.00029733529035451476,-0.00469720600230361
boat,0.004198308834402654,-0.00673834487127051,0.006317030030603661,0.003354528039123233,0.015955617515613866
bollywood,0.015625555847959386,0.010619733041476214,0.030257612948465615,0.009388371967942571,0.004580186187888384
bombs,0.006370459737712925,-0.014484209445448953,0.008655360041412236,-0.012263014008641248,0.0272557210076605
bond,-0.0037924804906701924,-0.011592005361845086,0.005562304875919233,-0.005517666074505891,0.0024148196481495
book,0.013591322873038245,-0.01389315944184066,0.01963021551081315,0.0020365529161978195,0.014339119006087319
book was better,0.002453613812805,-0.018443669187044858,0.022233569737711834,0.01181692279016778,0.01594225490547271
books,0.008246126269606142,-0.025192587373259117,0.03192181942764463,0.0014821738000906535,0.0101994925842495
boring,-0.023648443881021088,-0.0013674896210198804,-0.01743403199464508,0.003853213304429768,0.00441880721522153
boring!,-0.0008727693590333646,-0.0015538382343203685,-0.01962481654378496,0.0170173964637922,0.00825899822054403
boston,0.008580689096569786,-0.014179737811834897,0.011600823084228905,-0.027379960902763244,0.003085619613562081
bowling,0.006432057733584141,0.0008452353277205177,-0.004775932022211282,-0.0009747026067491528,-0.010437236400394526
boxing,0.0072895983999809255,-0.005888313946840457,0.0073469201906265534,-0.001565260254109478,-0.005990402340508459
brainwashing,0.036540849134978806,-0.016381245387740898,-0.004430976367631136,-0.007841532200129899,0.02230261273838583
brazil,0.005961825743816617,0.002414626091767197,0.0013334788070641546,0.0043627761319592106,0.0023121456099931097
breathtaking,0.07207219325639147,0.0069216983378618474,0.013664060856313187,0.086785318589314,0.036065451099870645
brilliant,0.014366498087408988,-0.008562971539449965,0.0007324375637322994,0.0007421539341660269,-0.008908434428347503
british,0.044496871084745766,-0.007193413864049205,0.03284740687274326,-0.011186213009729074,-0.003261423390045393
british comedy,0.01592894957634359,0.0014215239046121142,0.0073048522954300985,-0.005249844175260659,-0.025032734603850994
